,,,all,fisher,relief,spec,f,chi2_nor,RFS,mrmr,cmim,jmi,borutashap,rf,lasso_svm,lasso_lg
xg,RI,41978,0.0,0.15277658786754045,0.10783816584829144,0.09736444158194985,0.15277658786754045,0.08550074842603518,0.10105110754013664,0.08067912827012931,0.10014857196459268,0.10414119697016813,0.08156380823253556,0.05806630384935196,0.14228081096938106,0.08331218738187537
xg,RI,44,0.0,0.032231425485870366,0.06532049995850499,0.0223356817296095,0.032231425485870366,0.02667648805080046,0.027147947605067124,0.0060743723815307096,0.0060743723815307096,0.0060743723815307096,0.07985041463903687,0.07985041463903687,0.008244435512150617,0.02854845071016478
xg,RI,53,0.0,0.028452428934815886,0.009143440629876116,,0.028452428934815886,0.041812887216560166,0.034131112867605624,0.06490315169299742,0.06490315169299742,0.06490315169299742,0.009143440629876116,0.009143440629876116,0.016970178658371752,0.016970178658371752
xg,RI,59,0.0,0.09596928681834625,0.07012060650810407,0.07349660840051159,0.07706648647837605,0.07706648647837605,0.05505202982806565,0.07485755773045205,0.07996531736426093,0.07575072355130874,1.2349278018953103e-16,0.046737024843794515,0.06671353223063241,0.07349794954325553
xg,RI,715,0.0,0.04545196369883257,0.06500346788389202,,0.04545196369883257,0.03365129261228763,0.07198937943122109,0.11946965086523607,0.03365129261228763,0.03365129261228763,0.03365129261228763,0.03365129261228763,0.08169725578882417,
xg,RI,716,0.0,0.180369718839623,1.7809196490478187e-16,0.1460705440043379,0.180369718839623,0.180369718839623,1.7809196490478187e-16,0.05363527029142587,1.7809196490478187e-16,1.7809196490478187e-16,0.15019918533866786,0.14988076339243575,0.10902495887826102,0.11945411510335557
xg,RI,717,0.0,0.08617288656520283,0.05843234839537913,0.049548992553402116,0.08617288656520283,0.08617288656520283,0.0208251193347173,0.11822032538036147,0.08463216483031391,0.05133533614755457,0.06268900312570509,0.05843234839537913,0.005930173861916857,0.05843234839537913
xg,RI,718,0.0,0.13643098659996408,0.020206337518832662,0.09690746735643585,0.13643098659996408,0.07201672877297,0.05830637067277363,0.16868146724392988,0.09955793281262475,1.372585315013279e-16,0.007196931089678783,1.372585315013279e-16,0.1726775808546557,0.20669589046232476
xg,RI,721,0.0,,0.1547671874018468,,,0.11737519757434935,,0.1547671874018468,0.07271481641294714,,0.08230682838117531,0.08230682838117531,0.11737519757434935,0.092373544843453
xg,RI,723,0.0,0.04651048744936008,0.019204985434163668,,0.04651048744936008,0.11708695671193935,0.08505843329915765,0.04722186379557098,0.019204985434163668,0.019204985434163668,0.08322555162177969,0.019204985434163668,0.019204985434163668,
xg,RI,732,0.0,0.10841825936614541,0.12298672493505373,0.1156321312234165,0.10841825936614541,0.08701714586363042,0.06326082622540483,0.13522315378814803,0.1470321017455219,0.16578130650696937,0.11235432952551844,0.11238450450914303,0.07138265888972596,0.11950103577697394
xg,RI,735,0.0,,,0.017453214909282623,,0.02190783068759203,,,,,,,,
xg,RI,740,0.0,0.02096678378578875,0.04015872329798627,,0.02096678378578875,0.02096678378578875,0.02116765135753501,,0.009962524411038965,1.1933201919010904e-16,1.142629183018329e-16,1.142629183018329e-16,,
xg,RI,742,0.0,1.6061572441344873e-16,1.6061572441344873e-16,0.09699589507956355,1.6061572441344873e-16,1.6061572441344873e-16,0.15428676180299558,0.154149442369181,0.11979699344992996,0.1296150984247749,1.6061572441344873e-16,1.6061572441344873e-16,0.13095304695704768,0.1194743728522748
xg,RI,746,0.0,0.0651042597741621,0.0706909584511636,,0.0651042597741621,0.09351908848400989,0.1742971593507761,0.10833316864717893,0.13012796182048925,0.11852332519594705,1.4684668061228133e-16,1.4684668061228133e-16,0.13508249316557777,0.08946368825361137
xg,RI,752,0.0,0.17270817099052593,0.1698405010216861,0.12063004548387146,0.17270817099052593,0.17270817099052593,0.15698897394516126,,1.7508634369561437e-16,1.7508634369561437e-16,0.21398358308008006,0.07802550560690551,0.12486164737604408,0.1442484697130956
xg,RI,753,0.0,0.21848542250765754,0.091485329235066,0.06869803061659503,0.21848542250765754,0.11943963020257643,0.24220934361546906,0.09999838010759048,0.16110420379604506,0.13239671905373993,0.07885539246919232,0.07575466074784569,0.3501678036881627,0.1093180023241688
xg,RI,756,0.0,0.02304496923349489,0.07044676305754337,0.1616658291165657,0.02304496923349489,0.02304496923349489,0.09046367187835681,0.17248710455536664,2.0162546067666646e-16,0.06993671879588449,2.0162546067666646e-16,2.0162546067666646e-16,0.07359829554619123,0.044081838536868756
xg,RI,758,0.0,0.05767891805953371,0.024259929276224248,1.2867848410679385e-16,0.05767891805953371,1.2867848410679385e-16,,1.8720882656471434e-16,1.2867848410679385e-16,1.2867848410679385e-16,1.2867848410679385e-16,1.2867848410679385e-16,0.11815726796145463,0.09324140134714787
xg,RI,759,0.0,0.17444757409596529,0.044349809904424414,0.12824183134428516,0.17444757409596529,1.6831153890316613e-16,0.1392510007367047,1.6831153890316613e-16,1.6831153890316613e-16,1.6831153890316613e-16,1.6831153890316613e-16,1.6831153890316613e-16,0.1129062881259982,0.07212035955392146
xg,RI,761,0.0,0.06946376301526183,0.030853576715563887,0.017856868437267075,0.06946376301526183,0.012904961752788567,,0.05298253909783372,0.05298253909783372,0.05298253909783372,0.03081184647383197,0.03081184647383197,0.010489414274975009,0.010489414274975009
xg,RI,762,0.0,0.11018006407458891,0.0961389907853656,0.11482267356703788,0.11018006407458891,0.11018006407458891,0.1355248078420559,0.08283425224736406,0.08283425224736406,0.04954843840141295,0.13632863190211864,0.05924085229938484,0.09893886668227572,0.09893886668227572
xg,RI,763,0.0,0.04007277337118407,1.1963001729155751e-16,0.03632971396580361,0.04007277337118407,0.04007277337118407,0.01949145318389426,0.016062730407045277,0.016062730407045277,0.016062730407045277,0.007912212406137353,0.03483043539371616,0.048504131939664234,0.048504131939664234
xg,RI,766,0.0,0.0800830760526579,0.025586871478328572,0.11512760156262504,0.0800830760526579,0.0800830760526579,0.13051749119268571,0.18938039950684257,1.5391806064256682e-16,1.5391806064256682e-16,0.05438784986244002,0.07046402232977633,0.061378522031679844,0.13078277131588942
xg,RI,768,0.0,0.09003091403375982,1.318420097172802e-16,0.2203971881112082,0.09003091403375982,0.08455718951432156,0.09422302113286177,0.13522818766427758,0.07353710302107776,0.05536733456775159,0.04668751250752601,1.318420097172802e-16,0.09760855838089552,0.1362788216678736
xg,RI,769,0.0,0.08731955451789276,0.05064088039428827,0.10751410922757824,0.08731955451789276,0.06872062914702917,0.04633462013470792,0.11815780161874907,0.1134872881576587,0.10080138984201566,0.05129923729590425,0.05409482932000805,0.13501197403602166,0.03759008545502642
xg,RI,773,0.0,1.2203044939979996e-16,0.08204517856991887,0.0551824641287961,1.2203044939979996e-16,1.2203044939979996e-16,0.08298907973502354,0.09314676649089469,0.07198577045433283,0.027726863289885852,0.03784013145444127,0.03753286882343263,0.06186097318401461,1.2203044939979996e-16
xg,RI,775,0.0,1.3632574054507246e-16,1.3632574054507246e-16,0.18138857192009508,1.3632574054507246e-16,1.3632574054507246e-16,1.3632574054507246e-16,0.087723430421309,0.1215447117830153,0.087723430421309,0.10366619923148983,0.11361021237175664,0.18517313820293743,0.16876927001464323
xg,RI,778,0.0,1.7531152177494202e-16,,0.17207291992265095,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16,1.7531152177494202e-16
xg,RI,779,0.0,0.02439255501272822,0.05716665247933283,0.07314970509997301,0.02439255501272822,0.02439255501272822,0.10070276051821662,0.07640798756876516,0.06927127040593765,0.05633028883402947,1.2949022544613658e-16,1.2238649102707076e-16,0.09135100464500438,0.12739973801738003
xg,RI,783,0.0,0.05267052754262247,0.04004609471463377,0.03762515662462631,0.05267052754262247,0.05267052754262247,0.048481631975685384,0.03762515662462631,0.051022094779661374,0.1814352536434214,0.04004609471463377,0.04004609471463377,0.04227298144528986,0.04227298144528986
xg,RI,785,0.0,0.15839656961761972,0.187734908311731,0.1429937969260992,0.15839656961761972,0.1433965801082381,0.13338440778346705,0.21539677436106955,0.23422137979750457,0.24789116768010871,0.17550007203967588,0.1179952939702568,0.14776383992490494,0.1246328088989601
xg,RI,788,0.0,0.033013410418412936,0.029242093617642434,0.08108271472272567,0.022014622733760418,0.020905003465902343,0.10136456555208664,,,,0.10725674832097065,,0.08920187042539222,
xg,RI,789,0.0,1.3748289913512785e-16,1.3748289913512785e-16,0.11218698938385069,1.3748289913512785e-16,0.060586671922758496,0.07348007925148639,0.05682999715417076,0.012593652353706646,0.03463603002248168,0.08858237976667305,0.11850036604632914,0.13882840921884348,0.13882840921884348
xg,RI,793,0.0,1.3222282468154096e-16,1.3222282468154096e-16,0.04903974448259072,1.3222282468154096e-16,0.08043498600437596,,0.04903974448259072,0.07483851061987369,0.03219954544872146,1.3222282468154096e-16,1.3222282468154096e-16,,0.03480947148187247
xg,RI,794,0.0,0.055417868327931594,0.01121122334294069,0.07796958099079691,0.055417868327931594,0.055417868327931594,0.07820588999981255,0.09349827809277546,0.0995487153087842,0.07562103529120573,0.01121122334294069,0.01121122334294069,0.08008157142144848,0.025660156977642925
xg,RI,797,0.0,1.5373265132624e-16,1.5373265132624e-16,,1.5373265132624e-16,1.5373265132624e-16,0.014838480562818269,0.1279395225082515,1.5373265132624e-16,0.021665646548876604,1.5373265132624e-16,0.013823959154857563,0.0699591365188254,0.0699591365188254
xg,RI,800,0.0,0.02399185377344256,0.05739154792531348,0.027628874156762687,0.05370105042545458,0.12626150248951906,0.07122988946951908,,,,0.06661006030953802,0.07299884663356897,0.1680538610592437,0.07952197344748303
xg,RI,805,0.0,0.09711564310295678,0.022849036621991232,0.09599334449893342,0.09711564310295678,0.09657964201057753,0.08712736899206788,0.08690477929964219,0.06394523730824563,0.054387845589528874,0.06696346842141719,0.0075238333353937325,0.10052387204511914,
xg,RI,806,0.0,1.548456830512429e-16,0.08214793283931975,0.08585348232660475,1.548456830512429e-16,1.548456830512429e-16,0.12952917575603048,0.1744800724527143,0.012965769693269711,0.0075119213282635305,0.09936708802624587,0.0075119213282635305,0.10144952639520964,0.07934711597397358
xg,RI,812,0.0,0.09840892727342829,0.06661897702925329,0.12220268451092949,0.09840892727342829,0.09840892727342829,,0.08464017809225548,0.1502358010200452,0.1502358010200452,0.10140876369299079,0.011295179121309357,0.16781756300135486,1.5878277026853006e-16
xg,RI,820,0.0,0.049945574736728754,0.049945574736728754,0.09520550230478367,0.049945574736728754,0.05266295629397659,0.132285486264005,0.1070813078832019,0.09520550230478367,0.09520550230478367,0.049945574736728754,0.049945574736728754,0.10089167738954512,0.049945574736728754
xg,RI,824,0.0,0.05024062538084164,0.010032164100617346,,0.05024062538084164,0.05024062538084164,,0.07105952175428686,0.0606482628906828,0.0606482628906828,0.03297654026622745,0.010032164100617346,,
xg,RI,828,0.0,0.15232553919369968,1.8021196824412235e-16,0.11920923027587797,0.15232553919369968,0.17634311244404385,0.16003366615079984,1.8021196824412235e-16,0.10074155276031743,0.06821491869614386,0.13071575130266594,0.0047500615425460175,0.12936558028051015,0.12963766825368095
xg,RI,830,0.0,,0.1349980340064329,,,,,0.12342989360696868,0.1486299002117703,0.1486299002117703,,,,
xg,RI,833,0.0,0.04047303982857942,0.10913659213395695,,0.04047303982857942,0.07621274838195743,0.08351824855059986,0.1049574567775628,0.08282063965529503,0.07275092469489024,0.04234547923567001,0.052208277221523824,0.10165397114373914,0.11017860981635401
xg,RI,834,0.0,0.15828951335179375,0.16016348288942764,0.09145837716257667,0.15828951335179375,0.14838847847816805,0.030554968430156183,0.1508490950908504,0.19692869108224959,0.11341590724487749,0.18305523358657894,0.12053254725115692,0.11317487514194054,0.10198516513213025
xg,RI,837,0.0,0.007121291825908264,0.08624063375692916,0.09468013243454104,0.007121291825908264,0.007121291825908264,0.11542428142706747,0.13367008444705825,0.04284551138371196,0.04284551138371196,0.007121291825908264,0.007121291825908264,0.08528731120047066,
xg,RI,838,0.0,0.017780629152460925,0.017780629152460925,0.09998570562964293,0.017780629152460925,0.017780629152460925,0.007695698111839354,0.041575692344163064,0.056638360527567294,0.017780629152460925,0.017780629152460925,0.017780629152460925,0.007695698111839354,0.09855144649569429
xg,RI,845,0.0,,0.02604074377292923,,,,,1.0195606367636063e-16,1.0195606367636063e-16,1.0195606367636063e-16,1.059092230893657e-16,1.059092230893657e-16,,
xg,RI,847,0.0,0.056881515641361596,0.01544218492192904,0.035777974805000744,0.056881515641361596,0.056881515641361596,0.04545516881357517,0.0607480024024331,0.0607480024024331,0.038912438506373,0.05121133064882749,0.08335313660475636,0.049394962785302,0.049394962785302
xg,RI,849,0.0,0.05660616460549492,1.2090256365740472e-16,0.08941953781969857,0.05660616460549492,0.05660616460549492,0.0816325288340663,0.0684182824950288,0.04244045789233258,0.04244045789233258,1.2090256365740472e-16,1.2090256365740472e-16,0.07061006917122284,0.09766014409930007
xg,RI,850,0.0,0.09563347127850166,0.015228735751423788,0.10457508001341247,0.09563347127850166,0.09563347127850166,0.015228735751423788,0.09702881537307606,0.31127932101424766,0.31127932101424766,0.09141577319622578,0.0912830925657712,0.10610822958720723,0.09012209286573797
xg,RI,851,0.0,0.10470774801489874,0.12451495292844665,0.12415719193430004,0.10470774801489874,0.10247604547674743,0.10729544662297592,0.11296287694538411,0.10219404732561889,0.09740524499432439,0.11407629109445253,0.10182155673285856,0.11148972930531437,0.1171353431247818
xg,RI,855,0.0,0.03221864560819297,0.016496515356036495,0.05383224155310742,0.03221864560819297,,0.03741184947045025,0.09030881213105135,0.016496515356036495,0.016496515356036495,0.036609366970372724,0.008204421567783728,,
xg,RI,863,0.0,,,,,,,,,,,,,
xg,RI,866,0.0,0.015084778899746711,0.029018119919053603,0.10055545144527933,0.015084778899746711,0.015084778899746711,0.09632793020151802,0.1512534251176998,0.0034052015399383736,0.0034052015399383736,0.015084778899746711,0.029018119919053603,0.07935194446845252,0.08035365477427803
xg,RI,868,0.0,0.007619858426236317,0.007619858426236317,,0.007619858426236317,0.018075199053490944,0.08324773927007968,,,,0.00713273100901633,0.007619858426236317,0.059359605865740975,
xg,RI,869,0.0,0.024436745741901602,0.024436745741901602,,0.024436745741901602,0.024436745741901602,0.04906327047128104,1.173245357328213e-16,0.01631829759870288,1.124936754967634e-16,1.173245357328213e-16,0.024436745741901602,0.03178095685359739,
xg,RI,873,0.0,0.11051984814309304,0.07805699052047908,0.09574854683016165,0.11051984814309304,0.11008324104229826,0.10485336530348285,0.10709831453807213,0.10751028617386482,0.10639041129425128,0.06904994614976398,0.048526710972140875,0.0796031913881988,
xg,RI,876,0.0,0.2822138633513574,0.1657106830306251,0.10644956206731558,0.2822138633513574,0.2822138633513574,0.1331826993916006,0.20077338287259727,1.765650306867441e-16,1.765650306867441e-16,1.765650306867441e-16,1.765650306867441e-16,0.16222366634052668,0.2822138633513574
xg,RI,879,0.0,0.04596663472820637,0.041626698615302285,0.06887201727652587,0.04596663472820637,0.04596663472820637,0.1040603767401489,0.07788555043544802,1.6499318304667443e-16,1.6499318304667443e-16,0.04596663472820637,0.04149945043204425,0.10682668930601405,
xg,RI,880,0.0,1.6462955703163788e-16,0.1793972632658667,0.06494266929888669,1.6462955703163788e-16,1.6462955703163788e-16,0.08793971187646303,1.6462955703163788e-16,1.6462955703163788e-16,1.6462955703163788e-16,1.6462955703163788e-16,1.6462955703163788e-16,0.1178876565935723,0.1178876565935723
xg,RI,882,0.0,1.5172677969396838e-16,0.13931644331111442,0.14581343350950585,1.5172677969396838e-16,0.11451901657863424,0.07376787004300996,0.058326235841920836,0.058326235841920836,0.058326235841920836,0.10079686085211577,0.17926149308608177,1.5172677969396838e-16,0.11229795270582857
xg,RI,888,0.0,0.06971907794795064,0.08492592867118579,0.08382214776994107,0.06971907794795064,0.06971907794795064,0.11008975513289737,0.10249060215900853,0.10497776221513924,0.10249060215900853,0.07803093212342033,0.0858183078217313,0.10247242092123762,0.10335814653728036
xg,RI,889,0.0,0.005730323133671738,0.12547828113923196,,0.005730323133671738,0.005730323133671738,0.09352281542527821,0.054762980083326404,0.06918602956481411,0.08325139882850371,0.005730323133671738,0.06809389133292032,0.07441363184149258,0.03903207421315992
xg,RI,896,0.0,1.4595890893197572e-16,1.4595890893197572e-16,,1.4595890893197572e-16,1.4595890893197572e-16,0.06701421367468821,0.06632817691070779,0.010079794384616814,0.010079794384616814,1.4595890893197572e-16,0.09860108378459014,0.09632181403747613,
xg,RI,903,0.0,0.0644333929502742,0.09820738430939302,,0.0644333929502742,0.0644333929502742,0.06272984570558977,0.12040998057797503,0.07724264032941305,0.10363250239262806,0.0644333929502742,0.0644333929502742,0.0644333929502742,
xg,RI,904,0.0,0.07182019719230755,0.06041975199444597,0.10269348053387442,0.07182019719230755,0.07182019719230755,0.09300255433726211,0.11631515951802633,0.095804783170105,0.09312181266274301,1.2824366465508203e-16,1.2824366465508203e-16,0.09772619040547932,0.09332694510836675
xg,RI,910,0.0,0.01975587413733254,0.02124111618767389,,0.01975587413733254,0.01975587413733254,0.016309391647695185,0.02124111618767389,0.02124111618767389,0.02124111618767389,0.02124111618767389,0.02124111618767389,0.02124111618767389,0.02124111618767389
xg,RI,913,0.0,0.029431759073756704,0.029431759073756704,,0.029431759073756704,0.029431759073756704,0.024555889614695126,,0.05694716634463246,0.012504487529942295,0.029431759073756704,0.029431759073756704,,
xg,RI,917,0.0,1.3370032043779857e-16,1.3370032043779857e-16,,1.3370032043779857e-16,1.3370032043779857e-16,,0.08534144833044086,0.09195844735829099,0.08270817108463419,1.3370032043779857e-16,0.11698358873971644,,
xg,RI,918,0.0,1.515528883728397e-16,1.400626664746444e-16,0.10294563278894457,1.515528883728397e-16,0.05334263271157991,0.16621273445951315,0.1766635217543648,0.08415401510268347,0.09482175896775227,1.515528883728397e-16,1.400626664746444e-16,0.10255775319225098,0.007532133706297769
xg,RI,920,0.0,0.035996321912939014,0.13555822300387693,0.09669454445843488,0.035996321912939014,0.035996321912939014,0.14093420394649234,0.15836247676253382,0.0961857731952211,0.15836247676253382,0.035996321912939014,0.035996321912939014,0.13128541951913583,
xg,RI,922,0.0,0.1710835692719917,0.006037812372895458,0.10962479276604013,0.1710835692719917,0.10477113833478563,0.10430417256329493,0.15651928769540813,0.14600978345915375,0.14600978345915375,0.006037812372895458,0.1710835692719917,0.23190628829687787,0.17178321208344524
xg,RI,926,0.0,0.0941485127265751,0.06288440280150905,,0.0941485127265751,0.0941485127265751,0.07974227974033547,0.08079266279752907,0.08677411387862799,0.058939272508392926,0.03793881316676984,0.06470725979375745,0.08713765188624148,0.07725479855648316
xg,RI,927,0.0,0.02182771730292862,0.08552600456446192,0.10401823507008749,0.02182771730292862,0.07304651255129709,0.13669373296357815,0.08873856672593773,0.08873856672593773,0.08873856672593773,0.02182771730292862,0.007874613450962492,0.20669027923717614,0.08552297415679024
xg,RI,933,0.0,0.034957920492137466,0.11589774149162999,,0.034957920492137466,0.034957920492137466,0.08919735871412773,0.10237012771642172,0.059901828130176506,0.11193296352681537,0.11589774149162999,0.11589774149162999,0.11783422285275266,0.022461196362234665
xg,RI,935,0.0,1.2334767096378985e-16,1.2334767096378985e-16,,1.2334767096378985e-16,1.2334767096378985e-16,,0.07814115317863299,0.038160361573003544,0.05255399254464412,1.2334767096378985e-16,1.2334767096378985e-16,0.09643108276711358,
xg,RI,936,0.0,0.05990945974952833,0.0392898380143268,0.09727935838459167,0.05990945974952833,0.05990945974952833,,0.09727935838459167,0.0392898380143268,0.0392898380143268,1.1509030669041434e-16,0.06617663306350384,0.0392898380143268,
xg,RI,937,0.0,,1.5245653487058744e-16,0.11200848212978251,,,0.017649685592490756,0.12663416124120894,0.08524033707079318,0.1045342629895402,1.5245653487058744e-16,1.5245653487058744e-16,0.05428805564009425,0.05428805564009425
xg,RI,943,0.0,1.1678817300834557e-16,0.02949709666842445,0.0237192331394579,1.1678817300834557e-16,1.1678817300834557e-16,0.035237019629126565,0.02392296969776205,0.02392296969776205,0.02392296969776205,0.01759531177105334,0.02949709666842445,0.02949709666842445,0.021020565992711772
xg,RI,958,0.0,,,,,,0.06945119780499899,0.03374371323147288,0.03374371323147288,0.03374371323147288,,,,
xg,RI,970,0.0,0.10011705489046764,0.08838820317942002,0.09679154498150518,0.10011705489046764,0.08886739087731989,0.0925072415502195,0.08983433639840029,0.09902297593925714,0.10722028777392396,0.08091372121582752,0.08448917181078143,0.1008742049664076,0.08502751257175292
xg,RI,971,0.0,0.05583096349398838,0.07371453512628859,,0.05583096349398838,0.06061944062692485,0.11367880064150372,0.09126585111925205,0.08720656251128903,0.05597211084338515,0.07391738171301819,0.07119704040053045,0.10060999214196409,0.08211435826431263
xg,RI,973,0.0,,,,,,,0.05877663459235283,0.05877663459235283,0.05877663459235283,0.01990294486047181,,,
xg,RI,976,0.0,0.04508090157147229,0.0316540627130998,0.06417107421147904,0.04508090157147229,0.04508090157147229,0.061043927994719874,0.0316540627130998,0.0316540627130998,0.0316540627130998,0.05023234639250685,0.05023234639250685,0.05094010642352868,0.05094010642352868
xg,RI,979,0.0,0.04055241285985618,0.05191007235343847,,0.04055241285985618,0.04055241285985618,0.05975382806205392,,,,0.05679350076569827,0.04457415256048943,0.03620876993482716,0.03620876993482716
xg,RI,980,0.0,0.09949544382441827,0.1152075378214846,0.02092177067508277,0.0831517161005851,0.07450379334077394,0.05648435588659503,0.026356393472578343,0.03476862105412897,0.04006961721385386,0.11067051378802552,0.10130123619583697,0.04250630048270373,0.04260919692487761
xg,RI,994,0.0,,,,,,,,,,0.015094900712614052,,,
xg,RI,995,0.0,0.1111015355164407,0.08740414244894272,0.11414807280005101,0.1111015355164407,0.10836205837738841,0.1250901871446156,0.10112589471184773,0.10339370191676656,0.07261314461967927,0.05806708073021714,0.09271561926967632,0.11162475218413995,0.10772737488282037
xg,RIA,1004,0.0,-2.4372464617712494e-05,-0.0019687171909766425,2.344658823233159e-17,-2.4372464617712494e-05,-2.4372464617712494e-05,2.16933958933e-17,-0.0004831483193903128,-2.4372464617712494e-05,-2.4372464617712494e-05,-2.4372464617712494e-05,-2.4372464617712494e-05,2.79543928811608e-17,2.4862254239404563e-17
xg,RIA,1019,0.0,,,,,,,,,,,,,
xg,RIA,1020,0.0,1.6930833877550297e-17,6.101368728094914e-05,,1.6930833877550297e-17,-0.00014724208247417848,-0.0001826344743269616,1.535782265197296e-17,1.4782915390887878e-17,1.7031419884358997e-17,0.00010808019969820805,8.168920731584187e-05,-3.7841712023661235e-05,6.780986873460281e-05
xg,RIA,1021,0.0,-4.3866228608942645e-05,-7.068624725402049e-05,-1.0607944623750955e-19,-4.3866228608942645e-05,-4.3866228608942645e-05,-1.5669050553794798e-05,-1.0607944623750955e-19,-4.9408143764569685e-05,-4.9408143764569685e-05,-4.9408143764569685e-05,1.5253688298412707e-05,-3.821407745620692e-06,-1.1599471085093784e-06
xg,RIA,1045,0.0,0.004254263256667834,0.0026607830662452093,2.074171673812977e-17,0.00047269591740753836,0.0014886320919100175,-0.0012494116287339013,0.00022403772764250477,0.0012052353426831059,2.5519239823755554e-17,2.4516798451875273e-17,0.003155688600295851,-0.0020973102654036394,0.0013326784666801916
xg,RIA,1049,0.0,0.00042845501697638146,1.1436091174320862e-17,1.075342230621023e-17,0.00042845501697638146,4.761039563209531e-17,9.761976257017607e-18,2.5123477009486636e-17,9.460480276672972e-18,9.460480276672972e-18,-4.9944950066899896e-05,0.00026427462959772405,1.1586408979773399e-17,1.4103115374809066e-17
xg,RIA,1050,0.0,0.00014837788369818718,0.0008458075733522956,0.0006177162542944651,0.00014837788369818718,0.00014837788369818718,0.0005469620425484073,0.0009353604701320291,0.0007394853699028335,1.074853457011878e-17,4.050227248772621e-05,1.0966094693716806e-17,1.012070564742827e-17,-0.00019097369388768338
xg,RIA,1054,0.0,,,9.876478475579658e-18,,,0.00862306620970237,,,,,-0.013480454888782438,-0.0006721974702432324,0.003819678658231059
xg,RIA,1056,0.0,-2.439449798751048e-05,-1.5733653048696754e-05,1.56683781521477e-17,-2.439449798751048e-05,-1.0611814700482883e-05,,,,,-2.1156986500112937e-05,-6.90184211270218e-06,,
xg,RIA,1059,0.0,-0.011401835279179495,-0.003243789929944552,-0.002837950126656459,-0.011401835279179495,-0.004166549137616721,,-0.0050349931955819445,-0.0050349931955819445,,-0.002320795865437638,-0.003709325581779794,,-0.0028690190322640577
xg,RIA,1060,0.0,2.3274545094010858e-17,2.7766953342548134e-17,1.8045209812342444e-17,2.3274545094010858e-17,6.821034635740902e-17,2.794564849069176e-17,4.784709314303723e-17,-0.02628452242762022,2.3431084165569936e-17,4.569801363337526e-17,1.259488328891632e-16,3.467504674800086e-17,1.3177054023675643e-17
xg,RIA,1061,0.0,-0.00650626311344797,-0.015116195626906104,-0.00608936406760016,-0.00650626311344797,-0.013477951591267473,-0.014533855658643544,-0.01404423441912921,-0.0038138551527913253,-0.004715017943273443,-0.0055316011814536626,-0.0071591712959681204,-0.00470421731316298,-0.0034390702754766985
xg,RIA,1062,0.0,4.4929334779881495e-32,3.596306158840979e-17,4.112572798671085e-17,4.4929334779881495e-32,2.3546519663676598e-17,2.906784072751244e-17,2.6730982220946566e-17,5.64826412334168e-17,3.8025650029508956e-17,4.8298706135650885e-17,4.4929334779881495e-32,2.7142067716492703e-17,3.037151384882301e-17
xg,RIA,1063,0.0,-0.0031328292797598474,9.39910427383077e-18,0.0001083697301078116,-0.0031328292797598474,-0.005884165952897764,-0.0024960734244138414,-0.0024960734244138414,-0.0026265494791349007,-0.0024960734244138414,-0.00047248454315819253,9.39910427383077e-18,9.39910427383077e-18,-0.0004136872051795192
xg,RIA,1064,0.0,2.1343226920117405e-17,-0.009761289970311764,-0.002270591325780733,2.1343226920117405e-17,-0.005092145937558288,-0.0017283575463705515,5.607680173060138e-17,,5.607680173060138e-17,-0.0028462874520031787,3.207100000759548e-17,-0.004479954021904979,-0.009761289970311764
xg,RIA,1065,0.0,0.00028044757504357213,-0.007167084698252875,-0.007312820089962864,0.00028044757504357213,-0.0043218745019950825,-4.714430181026011e-18,-0.0033864445560780852,-0.007167084698252875,2.4364746263539194e-17,-0.00022144089209617262,-0.0011586102146412718,-0.0041160613907396644,-0.001682150997315475
xg,RIA,1066,0.0,1.599712039427077e-17,1.3772630983046461e-17,-0.0020032320364037747,0.0031521217822292245,0.0019126605048891709,0.007435209484416013,-0.0004377856979892614,-0.0004377856979892614,-0.0004377856979892614,0.002036989144621343,-0.0004377856979892614,0.00867674252760361,-0.0007370378821716439
xg,RIA,1067,0.0,0.0012867555608094443,0.0007599102212968918,0.0023495138081636576,0.0012867555608094443,0.0017324011674791004,1.4145067049219037e-17,0.0006331120683422194,0.00041033476281711985,0.00041033476281711985,0.0012867555608094443,0.0012867555608094443,0.0015623304319451916,0.00010015859960016683
xg,RIA,1068,0.0,-0.00027629877252752846,1.6280985674755387e-17,-0.0010026252338878796,-0.00027629877252752846,-0.0010026252338878796,-0.004528188861342716,-0.0017764769820319073,1.4498200290114542e-17,-0.0003797747408265388,-6.385710031899967e-05,-0.0008917186285147268,-0.0014728319271960172,0.0002027619789697555
xg,RIA,1069,0.0,8.636274001676609e-17,8.636274001676609e-17,,8.636274001676609e-17,8.01964666593857e-17,3.37091343808431e-17,8.01964666593857e-17,,,1.2241185358068393e-17,1.2241185358068393e-17,,
xg,RIA,1071,0.0,-0.0019949676092532284,-0.0030940850911061217,-0.009085039205202323,-0.0019949676092532284,-0.0022046349122420306,1.496116897348678e-17,-0.0021536350070869782,-0.0023391360636793503,-0.0023391360636793503,-0.00021834342443116618,-0.001449147732986868,-0.002641432755534368,-0.0012769516769357812
